CV_FOLD,ECOREGION,TARGET,METRIC,SCORE,MODEL
2,Eastern Cascades,tcuft,mape,0.4367374245098387,ElasticNet
2,Eastern Cascades,tcuft,bias,27.446132858032744,ElasticNet
2,Eastern Cascades,tcuft,rel_bias,-0.007198269110771411,ElasticNet
3,Eastern Cascades,total_cover,rmse,12.480311911823884,ElasticNet
3,Eastern Cascades,total_cover,nrmse,0.28754084349240316,ElasticNet
3,Eastern Cascades,total_cover,mae,9.544373005032533,ElasticNet
3,Eastern Cascades,total_cover,mape,0.21989811503614165,ElasticNet
3,Eastern Cascades,total_cover,bias,-0.4677360782392299,ElasticNet
3,Eastern Cascades,total_cover,rel_bias,0.010776431504193223,ElasticNet
3,Eastern Cascades,topht,rmse,18.35653662219798,ElasticNet
3,Eastern Cascades,topht,nrmse,0.2676491066565538,ElasticNet
3,Eastern Cascades,topht,mae,14.75155904605699,ElasticNet
3,Eastern Cascades,topht,mape,0.21508641209007118,ElasticNet
3,Eastern Cascades,topht,bias,1.583562220822913,ElasticNet
3,Eastern Cascades,topht,rel_bias,-0.023089269095880858,ElasticNet
3,Eastern Cascades,qmd,rmse,4.725520096415212,ElasticNet
