SOURCE,TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
sentinel,Northern Rockies,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,1.1358786484141132
sentinel,Northern Rockies,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,31.251557614951285
sentinel,Northern Rockies,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.8191161806612641
sentinel,Northern Rockies,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,1.4496620694606719
sentinel,Northern Rockies,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.03799623917042897
sentinel,Puget Lowland,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,18.953887140004397
sentinel,Puget Lowland,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.2777617499924845
sentinel,Puget Lowland,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,15.680750568884745
sentinel,Puget Lowland,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.2297952228498952
sentinel,Puget Lowland,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,-6.075407870821754
sentinel,Puget Lowland,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.08903270920907114
sentinel,Puget Lowland,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,18.83508441100015
sentinel,Puget Lowland,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,0.276020742796
sentinel,Puget Lowland,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,15.591220582421535
sentinel,Puget Lowland,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.22848319616464932
sentinel,Puget Lowland,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,-5.021073289148887
sentinel,Puget Lowland,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.07358185122306217
sentinel,Willamette Valley,Coast Range,unweighted,ElasticNet,rmse,TOTAL_COVER,13.473738733833896
sentinel,Willamette Valley,Coast Range,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.21048936431020812
sentinel,Willamette Valley,Coast Range,unweighted,ElasticNet,mae,TOTAL_COVER,9.752444421898877
sentinel,Willamette Valley,Coast Range,unweighted,ElasticNet,mape,TOTAL_COVER,0.15235458155956227
sentinel,Willamette Valley,Coast Range,unweighted,ElasticNet,bias,TOTAL_COVER,-0.7651906924442199
sentinel,Willamette Valley,Coast Range,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.011953957666124462
sentinel,Willamette Valley,Coast Range,weighted,ElasticNet,rmse,TOTAL_COVER,16.975529175835767
sentinel,Willamette Valley,Coast Range,weighted,ElasticNet,nrmse,TOTAL_COVER,0.26519501495739123
sentinel,Willamette Valley,Coast Range,weighted,ElasticNet,mae,TOTAL_COVER,11.655290868467796
sentinel,Willamette Valley,Coast Range,weighted,ElasticNet,mape,TOTAL_COVER,0.18208121845155295
sentinel,Willamette Valley,Coast Range,weighted,ElasticNet,bias,TOTAL_COVER,-1.8453537101601702
sentinel,Willamette Valley,Coast Range,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.028828474193559852
sentinel,Blue Mountains,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,12.804275821581912
sentinel,Blue Mountains,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.40782118914527826
sentinel,Blue Mountains,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,10.198951134008874
sentinel,Blue Mountains,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.32484057962070784
sentinel,Blue Mountains,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-2.797077694041732
sentinel,Blue Mountains,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.0890880177224191
sentinel,Blue Mountains,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,21.638646298801163
sentinel,Blue Mountains,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.6891993415353428
sentinel,Blue Mountains,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,19.0534674657097
sentinel,Blue Mountains,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.6068603853495091
sentinel,Blue Mountains,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-18.564873259052888
sentinel,Blue Mountains,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.591298468912781
sentinel,Cascades,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,21.238352933809008
sentinel,Cascades,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3262612042233198
sentinel,Cascades,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,17.439329289989104
sentinel,Cascades,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.2679010275764553
sentinel,Cascades,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-10.751901799197954
sentinel,Cascades,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.16516951383329664
sentinel,Cascades,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,18.010020773240097
sentinel,Cascades,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.2766679263630868
sentinel,Cascades,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,14.519785307580703
sentinel,Cascades,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.22305131919972013
sentinel,Cascades,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-0.919735553974748
sentinel,Cascades,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.014128874792786789
sentinel,Coast Range,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,24.56777422039098
sentinel,Coast Range,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.34687114694571386
sentinel,Coast Range,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,20.80891084128971
sentinel,Coast Range,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.29379994725848596
sentinel,Coast Range,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-16.863812459358982
sentinel,Coast Range,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.2380993050970076
sentinel,Coast Range,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,17.60175283348948
sentinel,Coast Range,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.24851824747477266
sentinel,Coast Range,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,13.473422721965104
sentinel,Coast Range,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.19023056590016568
sentinel,Coast Range,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-2.7188489388798533
sentinel,Coast Range,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.03838728902916396
sentinel,Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,21.402829975616484
sentinel,Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.36150486120801145
sentinel,Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,16.63875214079436
sentinel,Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.2810371240712112
sentinel,Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-10.321622483323232
sentinel,Klamath Mountains,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.17433753889210993
sentinel,Klamath Mountains,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,20.10342931228397
sentinel,Klamath Mountains,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.33955731235644476
sentinel,Klamath Mountains,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,16.002995312367986
sentinel,Klamath Mountains,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.2702988626224141
sentinel,Klamath Mountains,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,6.259123316396919
sentinel,Klamath Mountains,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.10571982809543026
sentinel,North Cascades,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,20.407022023635637
sentinel,North Cascades,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3520874725015926
sentinel,North Cascades,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,16.778991965706087
sentinel,North Cascades,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.2894921593894324
sentinel,North Cascades,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-5.32924409261462
sentinel,North Cascades,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.09194678580439146
sentinel,North Cascades,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,18.167617708072786
sentinel,North Cascades,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.31345046782435587
sentinel,North Cascades,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,14.481898547348404
sentinel,North Cascades,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.24985983014350593
sentinel,North Cascades,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-0.13888436934704926
sentinel,North Cascades,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.0023962068800016173
sentinel,Northern Rockies,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,17.439212623576758
sentinel,Northern Rockies,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.4570889366208688
sentinel,Northern Rockies,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,14.055484676388017
sentinel,Northern Rockies,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.36840003520201575
sentinel,Northern Rockies,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,2.739051004891015
sentinel,Northern Rockies,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.071791653568312
sentinel,Northern Rockies,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,22.23256797109
sentinel,Northern Rockies,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.5827247520635165
sentinel,Northern Rockies,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,17.8645259114907
sentinel,Northern Rockies,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.4682365728530507
sentinel,Northern Rockies,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-13.672357601061005
sentinel,Northern Rockies,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.35835811695536673
sentinel,Puget Lowland,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,22.115655222980095
sentinel,Puget Lowland,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.32409621581000697
sentinel,Puget Lowland,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,18.465162108095527
sentinel,Puget Lowland,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.27059967716143835
sentinel,Puget Lowland,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-11.510212663291442
sentinel,Puget Lowland,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.1686776326421001
sentinel,Puget Lowland,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,21.337643505732792
sentinel,Puget Lowland,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.31269476055700185
sentinel,Puget Lowland,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,17.913004494809503
sentinel,Puget Lowland,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.26250802483676566
sentinel,Puget Lowland,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,-6.826996637584707
sentinel,Puget Lowland,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.10004694653087903
sentinel,Willamette Valley,Eastern Cascades,unweighted,ElasticNet,rmse,TOTAL_COVER,17.223339488223502
sentinel,Willamette Valley,Eastern Cascades,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.2690663558045331
sentinel,Willamette Valley,Eastern Cascades,unweighted,ElasticNet,mae,TOTAL_COVER,14.525068792869817
sentinel,Willamette Valley,Eastern Cascades,unweighted,ElasticNet,mape,TOTAL_COVER,0.22691344675519376
sentinel,Willamette Valley,Eastern Cascades,unweighted,ElasticNet,bias,TOTAL_COVER,-12.230413962963757
sentinel,Willamette Valley,Eastern Cascades,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.19106590317433056
sentinel,Willamette Valley,Eastern Cascades,weighted,ElasticNet,rmse,TOTAL_COVER,13.09605519696857
sentinel,Willamette Valley,Eastern Cascades,weighted,ElasticNet,nrmse,TOTAL_COVER,0.2045891187172321
sentinel,Willamette Valley,Eastern Cascades,weighted,ElasticNet,mae,TOTAL_COVER,9.350170028785868
sentinel,Willamette Valley,Eastern Cascades,weighted,ElasticNet,mape,TOTAL_COVER,0.14607017283253199
sentinel,Willamette Valley,Eastern Cascades,weighted,ElasticNet,bias,TOTAL_COVER,0.3942448049836951
sentinel,Willamette Valley,Eastern Cascades,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.006158968941206944
sentinel,Blue Mountains,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,18.233189070903112
sentinel,Blue Mountains,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.5807341978898208
sentinel,Blue Mountains,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,14.676276293140807
sentinel,Blue Mountains,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.46744513578854496
sentinel,Blue Mountains,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-9.25118510714339
sentinel,Blue Mountains,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.29465386125462184
sentinel,Blue Mountains,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,14.373015350986798
sentinel,Blue Mountains,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.45778615625905794
sentinel,Blue Mountains,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,11.542443448509152
sentinel,Blue Mountains,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.3676313349075893
sentinel,Blue Mountains,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,-4.470365693871828
sentinel,Blue Mountains,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.14238289447937152
sentinel,Cascades,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,18.29424943859443
sentinel,Cascades,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.2810342153555666
sentinel,Cascades,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,14.139351911223022
sentinel,Cascades,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.21720714388116996
sentinel,Cascades,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-2.466347203166951
sentinel,Cascades,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.03788775010218043
sentinel,Cascades,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,21.350253602000826
sentinel,Cascades,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.32798020978234027
sentinel,Cascades,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,16.60749042205113
sentinel,Cascades,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.25512241185144896
sentinel,Cascades,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,10.106783895224215
sentinel,Cascades,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.15525928468923522
sentinel,Coast Range,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,16.69766764747001
sentinel,Coast Range,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.2357535150005171
sentinel,Coast Range,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,12.130282756654653
sentinel,Coast Range,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.17126684146601756
sentinel,Coast Range,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,2.4446057782403803
sentinel,Coast Range,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.03451526387866916
sentinel,Coast Range,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,24.27516238839024
sentinel,Coast Range,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.3427397754642982
sentinel,Coast Range,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,18.721763477010132
sentinel,Coast Range,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.2643316204333602
sentinel,Coast Range,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,13.86954970721287
sentinel,Coast Range,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.19582346253282018
sentinel,Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,16.06582493724135
sentinel,Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.39722593921721583
sentinel,Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,12.889815361240379
sentinel,Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.3186994152622944
sentinel,Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-0.769772239128112
sentinel,Eastern Cascades,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.01903254279599462
sentinel,Eastern Cascades,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,16.132830253811527
sentinel,Eastern Cascades,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.39888263906992233
sentinel,Eastern Cascades,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,12.27697411700183
sentinel,Eastern Cascades,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.3035469758584884
sentinel,Eastern Cascades,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,-4.40705278444796
sentinel,Eastern Cascades,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,0.10896394603580067
sentinel,North Cascades,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,17.662033320381706
sentinel,North Cascades,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.3047274934975656
sentinel,North Cascades,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,13.975018303307905
sentinel,North Cascades,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.2411144980818995
sentinel,North Cascades,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-0.9376753580033476
sentinel,North Cascades,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.016177948278982036
sentinel,North Cascades,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,27.137727457109655
sentinel,North Cascades,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.46821402254303807
sentinel,North Cascades,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,22.194563943078496
sentinel,North Cascades,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.382928381855164
sentinel,North Cascades,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,20.297027202162553
sentinel,North Cascades,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.35018970424143847
sentinel,Northern Rockies,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,17.53222692631388
sentinel,Northern Rockies,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.45952687975777184
sentinel,Northern Rockies,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,14.245868397728353
sentinel,Northern Rockies,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.37339007085418324
sentinel,Northern Rockies,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,-1.3876191171442818
sentinel,Northern Rockies,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,0.03637006786836122
sentinel,Northern Rockies,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,33.701559788996285
sentinel,Northern Rockies,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.8833317454705979
sentinel,Northern Rockies,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,29.924118879054934
sentinel,Northern Rockies,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.7843234653410831
sentinel,Northern Rockies,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,29.19156014935668
sentinel,Northern Rockies,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.7651227996919114
sentinel,Puget Lowland,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,19.209541354581653
sentinel,Puget Lowland,Klamath Mountains,unweighted,ElasticNet,nrmse,TOTAL_COVER,0.2815082618034605
sentinel,Puget Lowland,Klamath Mountains,unweighted,ElasticNet,mae,TOTAL_COVER,14.714952969099945
sentinel,Puget Lowland,Klamath Mountains,unweighted,ElasticNet,mape,TOTAL_COVER,0.2156418394582336
sentinel,Puget Lowland,Klamath Mountains,unweighted,ElasticNet,bias,TOTAL_COVER,4.300609726860707
sentinel,Puget Lowland,Klamath Mountains,unweighted,ElasticNet,rel_bias,TOTAL_COVER,-0.06302374151243646
sentinel,Puget Lowland,Klamath Mountains,weighted,ElasticNet,rmse,TOTAL_COVER,37.30837000079812
sentinel,Puget Lowland,Klamath Mountains,weighted,ElasticNet,nrmse,TOTAL_COVER,0.5467394663819019
sentinel,Puget Lowland,Klamath Mountains,weighted,ElasticNet,mae,TOTAL_COVER,31.840781979547483
sentinel,Puget Lowland,Klamath Mountains,weighted,ElasticNet,mape,TOTAL_COVER,0.46661411764458893
sentinel,Puget Lowland,Klamath Mountains,weighted,ElasticNet,bias,TOTAL_COVER,31.840781979547483
sentinel,Puget Lowland,Klamath Mountains,weighted,ElasticNet,rel_bias,TOTAL_COVER,-0.46661411764458893
sentinel,Willamette Valley,Klamath Mountains,unweighted,ElasticNet,rmse,TOTAL_COVER,12.791838652144303
