uuid,lidar_year,num_returns,strat0_return-proportion,strat1_return-proportion,strat2_return-proportion,strat3_return-proportion,strat4_return-proportion,strat5_return-proportion,skewness,kurtosis,strat0_intensity-median,strat1_intensity-median,strat2_intensity-median,strat3_intensity-median,strat4_intensity-median,strat5_intensity-median,height_05-percentile,height_25-percentile,height_50-percentile,height_75-percentile,height_95_percentile,height_max,cover,lidar_acq,potential_volume,stddev_height,surface_area_ratio,surface_volume,surface_volume_ratio,aspect,elevation,overall_curvature,plan_curvature,profile_curvature,slope,solar_radiation_index
027db1f2,2015,31227,0.077721,0.020879,0.26967,0.521408,0.01963,0.0,-0.22115900000000002,2.372122,7.0,10.0,7.0,10.0,15.0,-9999.0,0.0,6.49,10.5,14.02,18.417,23.959999,90.139943,wasco_2015,2204.0,3.680411338806152,3.645078182220459,1382.2197265625,0.6205134987831116,331.4336853027344,809.2943115234375,0.7512999773025513,-0.4020000100135803,-0.5839999914169312,32.99489974975586,1.235700011253357
027e287e,2008,5094,0.05104,0.015705,0.017472,0.184531,0.29309,0.433844,0.3124,2.0474639999999997,24.0,26.5,9.5,13.0,23.0,30.0,0.1365,19.360001,27.620001,51.287498,64.58000200000001,80.279999,93.325481,or-south-coast_2008,6250.0,8.335887908935549,5.764799118041992,3481.66162109375,0.5901229977607727,163.11849975585938,380.4743041992188,2.6847000122070312,-1.8174999952316284,0.8686000108718872,26.96139907836914,1.638100028038025
02a969be,2006,3561,0.29401900000000003,0.098568,0.047739,0.22943,0.266779,0.005616,0.257946,1.463328,34.0,30.0,20.0,8.0,10.0,27.5,0.0,0.0,10.1,20.67,26.389999,32.560001,60.741365,ahtanum_2006,2709.0,8.65202522277832,6.759751319885254,1457.020263671875,0.5376964807510376,150.08245849609375,1642.92333984375,-1.0526000261306765,-0.4016499817371368,0.07815000414848328,23.00745010375977,1.848449945449829
02c7f3fe,2017,14395,0.033067,0.009378,0.040986,0.516221,0.377214,0.0,-1.153,4.297478,17.0,22.0,21.0,38.0,44.0,-9999.0,2.2769999999999997,15.13,18.559999,21.584999,25.353001000000006,29.58,95.755471,southwest-state-lands_2017,2676.5,3.2029459476470947,3.139620542526245,1958.041015625,0.7570229768753052,226.89979553222656,792.8131103515625,-4.589600086212158,1.7308499813079834,-2.598599910736084,18.138851165771484,1.8140499591827397
02d2eb97,2008,4149,0.06845,0.080501,0.428778,0.041215,0.059773,0.000723,1.950193,7.402494,171.5,153.0,99.0,88.0,31.0,51.0,0.0,2.46,5.3,7.75,21.719999,30.209999,85.104845,or-south-coast_2008,1539.0,1.89095151424408,2.1765711307525635,623.0773315429688,0.3630864918231964,37.81439971923828,883.63330078125,2.422300100326538,-0.7166000008583069,0.963100016117096,30.873300552368164,1.3631000518798828
02d42f77,2015,21203,0.268971,0.117531,0.117389,0.227562,0.118427,0.001085,0.8389,2.410412,19905.0,17009.0,11577.0,8193.0,7810.0,14321.0,0.0,0.09,3.73,14.26,24.34,31.01,61.34980899999999,upper-umpqua_2015,2368.5,6.11970329284668,4.416095733642578,759.7976684570312,0.3208270072937012,36.21644973754883,1571.177978515625,-3.5841999053955083,1.369149923324585,-1.5124499797821045,32.01519775390625,1.3155500888824463
02d7873f,2008,8246,0.055906,0.12951700000000002,0.107082,0.193185,0.126122,0.198278,0.8664940000000001,2.5871180000000003,120.0,137.0,75.0,32.0,68.0,53.0,0.09,1.79,10.635,26.799999,44.887501,58.369999,81.457676,or-south-coast_2008,4167.5,8.224590301513674,5.50248908996582,2259.510498046875,0.5749405026435852,110.79119873046876,413.2526245117188,-3.744199991226196,1.5995500087738037,-1.8668999671936035,37.22949981689453,1.7246500253677368
02e25bb8,2016,36549,0.073572,0.056883,0.063039,0.169225,0.301431,0.270185,-0.290162,1.8672349999999998,13907.0,10604.0,11621.0,9296.5,10824.0,23009.0,0.0,9.29,22.860001,30.540001,37.610001,47.490002,86.954499,mt-adams_2016,3934.0,9.362726211547852,6.287263870239258,2707.958984375,0.6910455226898193,117.50824737548828,878.663330078125,1.9625999927520752,-0.4490500092506409,0.904699981212616,34.817150115966804,1.741199970245361
02e702cb,2008,6101,0.091133,0.092116,0.07474199999999999,0.122767,0.166366,0.380757,0.25440999999999997,2.057634,82.0,93.0,31.0,36.0,33.0,51.0,0.0,4.74,23.370001,33.889999,51.709999,68.610001,81.675135,or-south-coast_2008,6298.0,16.45475196838379,8.677043914794924,2657.201904296875,0.5172815322875977,168.27340698242188,279.83834838867193,-18.2463493347168,6.608799934387207,-11.792999267578125,42.01764678955078,1.7367000579833984
02f46eba,2012,7167,0.479699,0.348402,0.010046,0.08762400000000001,0.053579,0.0,2.256668,6.590219,97.0,87.0,90.0,11.0,23.0,-9999.0,0.0,0.0,0.17,0.61,20.247,28.76,17.189898,rogue-river_2012,2270.0,4.909835815429688,2.8746354579925537,180.7808380126953,0.1094914972782135,143.13389587402344,1151.2623291015625,-0.15549999475479126,-0.06190000101923944,-0.04259999841451645,29.975200653076172,1.9074000120162964
02f67897,2008,5967,0.286409,0.25574,0.021619,0.0,0.0,0.0,0.8536309999999999,2.888172,137.0,124.0,83.0,50.0,-9999.0,-9999.0,0.0,0.06,1.09,2.46,4.35,7.06,45.785152,or-south-coast_2008,548.5,1.184328556060791,1.912041425704956,191.7745361328125,0.3360469937324524,323.71575927734375,519.5182495117189,-0.4934999942779541,0.4526500105857849,-0.4210000038146973,20.21139907836914,1.5081000328063965
02fd0d63,2015,10883,0.4448220000000001,0.054856,0.127538,0.157677,0.089314,0.0,1.277777,3.4664080000000004,23.0,26.0,8.0,8.0,7.0,-9999.0,0.0,0.0,1.38,9.934999,23.51,28.42,50.03216,loomis-loup-loup_2015,2362.0,6.8630714416503915,4.770330905914307,632.6743774414062,0.2921789884567261,39.49414825439453,979.403564453125,-0.2526499927043915,-0.9477000236511229,0.7135499715805054,35.83675003051758,1.194100022315979
0304ebb7,2008,4755,0.015773,0.015142,0.205047,0.528917,0.190747,0.003365,0.130197,3.4242120000000003,6.0,8.5,18.0,85.0,92.0,76.5,2.967,9.465,14.04,18.654999,24.343000000000004,44.529999,96.908517,or-south-coast_2008,3771.0,7.174337387084961,3.624279499053955,1807.9212646484373,0.5279654860496521,211.1016998291016,68.28244781494139,-15.3614501953125,7.3647499084472665,-4.970250129699707,24.66390037536621,1.8863500356674197
034947d2,2017,17342,0.058355,0.009226,0.020528,0.554723,0.348633,0.0,-1.507935,5.09356,25.0,26.5,14.0,19.0,39.0,-9999.0,0.0,15.19,18.48,20.959999,23.969999,28.690001,93.241841,southwest-state-lands_2017,2613.5,3.0973246097564697,3.08943247795105,2035.153564453125,0.8029320240020752,79.87715148925781,912.1824951171876,0.8909500241279602,0.10010000318288803,0.6711000204086304,16.92020034790039,1.6146500110626218
0349b980,2015,19417,0.141062,0.052995000000000014,0.057166,0.106917,0.227996,0.265798,0.222683,1.785307,17122.0,13443.0,6529.0,5457.0,5578.0,8385.0,0.0,2.62,19.52,30.5,43.281998,53.889999,80.594325,upper-rogue_2015,3813.0,9.930110931396484,5.969936847686768,2540.47802734375,0.5081269741058351,64.84625244140625,1456.193359375,1.321050047874451,-1.9400498867034912,1.836750030517578,34.5594482421875,1.4542499780654907
034bac90,2008,8484,0.025813,0.033828,0.013201,0.016855000000000002,0.053748,0.811056,-1.393002,3.873872,26.0,52.0,32.0,15.0,24.0,45.0,0.78,35.29750100000001,44.82,49.400002,55.848499,61.700001,94.035832,or-south-coast_2008,5738.0,4.320943832397462,3.4835996627807617,4722.2451171875,0.8229595422744751,264.8731689453125,681.6981811523438,-5.320499897003174,1.1386500597000122,-3.905449867248535,46.03794860839844,1.5500999689102173
036524b1,2011,9496,0.727885,0.036858,0.071504,0.102675,0.012216,0.0,2.1557459999999997,6.705997,139.0,108.0,75.0,83.0,89.0,-9999.0,0.0,0.0,0.0,0.61,14.97,25.1,23.525695,newberry-usfs_2011,1426.0,3.358726978302002,2.259427070617676,131.57177734375,0.10105399787425996,220.12680053710938,1567.707275390625,-0.17810000479221344,0.042399998754262924,-0.11249999701976776,1.41729998588562,1.7375999689102173
03810871,2012,3120,0.017628,0.00609,0.110897,0.7230770000000001,0.13109,0.0,-0.579393,3.8614269999999995,12.0,10.0,4.0,59.5,79.5,-9999.0,7.1295,11.99,15.18,18.049999,22.1,27.799999,97.628205,hoh-river_2012,2361.5,3.35693883895874,3.5783896446228027,1637.835205078125,0.646586537361145,227.92694091796875,243.19204711914062,4.666600227355957,-2.4858500957489014,2.496350049972534,9.236650466918944,1.7079000473022459
03857edc,2016,2189,0.5883970000000001,0.029237,0.132024,0.106441,0.033805,0.0,1.7975290000000002,5.494564,163.0,87.0,57.0,48.0,56.0,-9999.0,0.0,0.0,0.0,5.73,17.852001,28.360001,38.236638,ne-wa_2016,1294.5,3.199223518371582,2.55450701713562,228.41944885253903,0.169499009847641,323.2608947753906,1063.193115234375,-1.364400029182434,0.8158000111579895,-0.6628999710083008,20.036300659179688,1.4250999689102173
038a90a4,2008,15171,0.059587,0.098214,0.014238,0.132687,0.30406700000000003,0.390746,-0.47284499999999996,2.447147,14.0,25.0,12.0,12.0,25.0,68.0,0.09,18.15,26.98,34.779999,45.184998,54.16,84.219893,or-south-coast_2008,4830.0,9.04619312286377,4.7599053382873535,3584.2998046875,0.7283309698104858,117.41819763183594,258.81744384765625,-2.1004500389099117,0.20305000245571134,-3.2174999713897705,21.940799713134766,1.7396999597549438
039a121b,2011,4151,0.012286,0.018309,0.06576699999999999,0.34184499999999995,0.369068,0.14863900000000002,0.104078,2.836287,14.0,49.0,79.0,17.0,45.0,70.0,3.46,14.265,20.26,27.625,38.25,48.310001,96.940496,quinault_2011,3566.0,7.446866989135742,5.284209251403809,2174.22900390625,0.6049824953079224,246.51544189453125,66.98190307617189,2.4078998565673833,-1.373650074005127,3.3832001686096187,29.95425033569336,1.7712500095367432
03aa05cc,2008,5393,0.07621,0.044873,0.013907,0.027999,0.309846,0.507695,-1.3365360000000002,3.533722,25.0,25.5,13.0,11.0,14.0,51.0,0.0,25.040001,30.1,33.549999,38.110001,42.150002,87.891711,or-south-coast_2008,3888.0,3.5830178260803223,3.0956599712371826,3240.596435546875,0.8153129816055298,134.68609619140622,489.2206115722656,-3.8612000942230233,0.2425999939441681,-0.9617999792099,20.3567008972168,1.79229998588562
03b20025,2002,408,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puget-sound-lowlands_2002,0.0,0.0,1.0,0.0,,242.4561004638672,367.81976318359375,-0.4905500411987305,-1.5868499279022217,1.5212498903274536,18.79384994506836,1.731899976730347
03b20025,2015,20812,0.071978,0.096627,0.004901,0.046367,0.472035,0.292235,-1.044489,2.778019,29.0,31.0,15.0,6.5,11.0,42.0,0.0,20.547501,26.84,30.8025,36.110001,42.779999,83.139535,hood-canal_2015,3959.5,4.615601062774658,3.7057590484619136,2908.75341796875,0.7588734626770021,235.40020751953125,360.9888305664063,0.8001499772071838,-1.0925999879837036,0.4515500068664551,20.442649841308594,1.7613999843597412
03bfcc90,2003,828,0.021739,0.003623,0.003623,0.021739,0.312802,0.635266,-1.835535,8.610887,84.0,144.0,-9999.0,72.0,0.0,81.5,19.9,28.192501,31.715,35.689999,40.776501,45.34,97.463768,lewis-county_2003,4099.50537109375,4.204854965209962,3.4792518615722656,3067.38427734375,0.7704285383224487,254.0108337402344,904.3931884765624,12.441299438476562,-6.429900169372559,7.046050071716309,39.479248046875,1.226249933242798
03c0232e,2008,4242,0.045969,0.024517,0.046676,0.06907100000000001,0.187412,0.57025,-0.8368200000000001,2.523751,24.0,30.5,41.0,49.5,28.0,71.0,0.2105,21.327499,32.16,38.114998,43.809002,48.040001,92.951438,or-south-coast_2008,4603.0,7.481912136077881,4.046380043029785,3482.89794921875,0.7566580176353455,47.5436019897461,125.2685546875,-8.603250503540039,4.29764986038208,-5.137750148773193,43.975502014160156,1.3806999921798706
03d7daa8,2014,16919,0.026716000000000004,0.012471,0.072345,0.140611,0.043147000000000005,0.689816,-0.625853,1.942926,70.0,125.0,70.0,92.0,121.0,102.0,4.26,18.040001,46.43,53.5,61.110001,68.110001,96.081329,lane-county_2014,6270.5,14.40762996673584,6.920732975006104,4989.47265625,0.7799685001373291,13.947549819946287,423.8670654296875,0.024049997329711914,-0.2836000323295593,-0.7900500297546387,23.45515060424805,1.4136500358581543
03e06374,2015,15369,0.878131,0.025961,0.030126,0.006311,0.0,0.0,4.22268,22.235373000000003,29184.0,18176.0,5904.5,6801.0,6753.0,-9999.0,0.0,0.0,0.0,0.0,3.906,13.01,9.590735,upper-rogue_2015,263.5,0.5257099866867065,1.1500675678253174,12.386456489562988,0.037376001477241516,211.50173950195312,1350.03759765625,0.2938500046730041,-0.17960000038146973,0.1340000033378601,10.679100036621094,1.8278000354766848
03f6772b,2008,4052,0.018509,0.01308,0.045163,0.359082,0.523692,0.015301,-1.006023,3.9004510000000003,7.0,14.0,17.0,15.0,68.0,92.5,4.191,16.370001000000002,20.59,24.1325,27.969,34.450001,96.841066,or-south-coast_2008,2901.5,4.755011558532715,3.76316499710083,2095.93310546875,0.7039414644241333,124.8018035888672,476.714599609375,9.059499740600586,-3.6031000614166264,3.187049865722656,29.93670082092285,1.8039000034332275
03f6772b,2015,13352,0.077067,0.02831,0.023217,0.25868800000000003,0.542166,0.058942,-1.000702,3.293452,2304.0,3456.0,1536.0,1024.0,2048.0,6144.0,0.0,16.41,21.755001,25.73,30.450001,38.259998,89.462253,upper-umpqua_2015,3253.5,3.9685688018798833,3.22302770614624,2533.295654296875,0.7765184640884399,106.3116455078125,467.3121032714844,1.4486500024795532,-0.703950047492981,0.232450008392334,41.85290145874024,1.6823500394821167
040f7690,2008,7393,0.046531,0.084134,0.037738,0.157581,0.15338800000000002,0.499256,-0.313698,1.938748,148.0,127.5,48.5,32.0,42.0,40.0,0.18,14.96,29.969999,39.0,48.757999,54.970001,86.933586,or-south-coast_2008,5355.5,11.912158966064453,6.357413291931152,3252.33349609375,0.5935505032539368,125.79104614257812,438.5011901855469,-5.093299865722656,2.6028499603271484,-3.3058500289916988,38.231201171875,1.8210999965667725
0423bf55,2012,7420,0.66186,0.075337,0.047305,0.0,0.0,0.0,1.444268,3.639098,120.0,107.0,50.0,51.0,-9999.0,-9999.0,0.0,0.0,0.0,1.9625,4.95,7.64,26.280323,rogue-river_2012,602.0,1.8420640230178835,1.8257009983062744,133.30525207519528,0.2376209944486618,240.77720642089844,810.9628295898438,-0.5101000070571899,0.303600013256073,-0.378600001335144,30.93090057373047,1.803699970245361
042ad8f1,2014,9551,0.287404,0.083342,0.285206,0.202492,0.0,0.0,0.404889,1.927668,323.0,187.0,61.0,74.0,99.0,-9999.0,0.0,0.0,4.68,9.23,12.8,19.67,62.925348,colockum_2014,1582.0,4.586131095886231,4.297221183776856,714.6810302734375,0.4517579972743988,311.408203125,1220.9466552734375,-0.8777999877929688,0.050499998033046715,-0.11890000104904175,22.985849380493164,1.435149908065796
042b1f1e,2015,5042,0.604522,0.019833,0.112455,0.000793,0.0,0.0,1.244016,3.520292,114.0,79.5,34.0,62.0,78.0,-9999.0,0.0,0.0,0.0,3.4175,6.8595,10.26,37.564459,four-rivers_2014-2015,678.0,1.9214930534362795,2.1668739318847656,152.1898193359375,0.22453400492668152,334.268310546875,1415.354248046875,0.25799998641014105,-0.037950001657009125,0.07594999670982361,9.648849487304688,1.6021499633789062
0433fa20,2008,11193,0.076387,0.118556,0.233092,0.253998,0.05673200000000001,0.002948,1.267474,5.480385,162.0,139.0,69.0,64.0,75.0,93.0,0.0,2.22,5.76,12.01,21.233999,50.150002,80.505673,or-south-coast_2008,2157.0,4.509949684143066,3.067657470703125,662.84033203125,0.3412284851074219,227.29510498046875,305.7668151855469,-8.108499526977539,3.392400026321411,-3.080699920654297,19.53249931335449,1.7797000408172607
0451d8aa,2008,4747,0.040868,0.014746,0.014746,0.286707,0.624184,0.011797,-1.493901,5.197896,16.5,17.0,7.0,8.0,72.0,83.0,0.41600000000000004,17.85,21.959999,24.705,27.790001,32.09,94.438593,or-south-coast_2008,3061.0,3.8833863735198975,3.2351346015930176,2273.88330078125,0.7430529594421387,93.4802017211914,479.0187377929688,6.229099750518799,-1.928599953651428,2.8336000442504883,35.183502197265625,1.4842000007629397
0451d8aa,2015,6328,0.101296,0.030183,0.008375,0.115834,0.647282,0.095291,-1.339474,3.717281,2048.0,3584.0,1280.0,768.0,1536.0,5888.0,0.0,19.790001,24.299999,27.459999,31.24,36.610001,86.852086,upper-umpqua_2015,3473.0,3.57578706741333,3.2598910331726074,2730.512939453125,0.767195999622345,,466.5539855957031,,,,,
04530f04,2015,13419,0.238989,0.062076,0.163649,0.171622,0.125494,0.085774,1.000145,2.836008,107.0,109.0,60.0,41.0,49.0,116.0,0.0,0.19,6.57,17.064999,33.720001,41.610001,69.893435,klickitat_2015,3880.0,9.229500770568848,5.6411662101745605,1441.3480224609375,0.3714810013771057,92.3726043701172,309.9575500488281,0.6903499364852905,-0.6331000328063965,0.09395000338554382,28.258699417114254,1.626349925994873
048f2963,2011,8149,0.732973,0.121242,0.034605000000000004,0.032519,0.000736,0.0,3.820205,18.341428,136.0,127.0,102.0,71.0,99.0,-9999.0,0.0,0.0,0.0,0.19,7.0360000000000005,21.040001,14.578476,newberry-usfs_2011,685.0,1.1443405151367188,1.5647804737091064,36.542293548583984,0.07069100439548492,155.48165893554688,1998.946533203125,-0.6743500232696533,0.6937500238418579,-0.994949996471405,13.12534999847412,1.8408000469207764
04a79eba,2014,3257,0.048204,0.09518,0.059564,0.172551,0.354007,0.139085,0.056329,1.9683490000000001,104.0,119.5,85.0,29.5,39.5,55.0,0.198,3.84,19.66,25.16,37.861999999999995,45.349998,85.661652,lane-county_2014,3220.5,9.374545097351074,4.770837783813477,1778.940185546875,0.60309898853302,31.7283992767334,549.383056640625,0.8492000102996826,-2.7592501640319824,-1.2286999225616455,17.596599578857422,1.5087000131607056
04a8f23c,2014,9610,0.075026,0.027159,0.041103,0.163163,0.598855,0.054422000000000005,-1.0118559999999999,2.809247,40.0,39.0,4.0,6.0,43.0,80.0,0.0,16.154999,22.9,26.25,30.15,34.049999,89.781478,lane-county_2014,3246.0,5.9935479164123535,4.60881233215332,2306.61669921875,0.7164584994316101,90.32990264892578,227.97360229492188,-5.031400203704834,2.7662999629974365,-0.8098000288009644,18.700899124145508,1.6835999488830566
04b152b7,2008,7988,0.038057,0.023911,0.025538,0.095143,0.230095,0.5588380000000001,-0.462136,2.272735,36.5,93.0,33.0,18.5,22.0,37.0,0.38,22.549999,33.614998,45.689999,54.130001,57.959999,93.803205,or-south-coast_2008,5515.5,11.222963333129883,5.714008331298827,3124.49609375,0.5859414935112,139.48019409179688,262.54229736328125,3.196000099182129,0.9379000067710876,-0.06190000101923944,20.58799934387207,1.8669999837875368
04cd56a7,2002,183,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clallam-county_2001-2002,0.0,0.0,1.0,0.0,,104.09844970703124,420.80865478515625,-0.19820000231266025,0.003949999809265137,-0.1880000084638596,11.689900398254395,1.6917999982833862
04cec3e8,2012,3455,0.106802,0.104197,0.298698,0.026918,0.0,0.0,0.49695,2.569492,125.0,120.0,108.0,91.0,59.0,-9999.0,0.0,1.75,3.62,5.84,9.193,13.03,78.900145,hoh-river_2012,1083.5,2.4476549625396733,2.8694629669189453,427.2870788574219,0.3890970051288605,157.76019287109375,275.82769775390625,0.6611999869346619,-1.1291999816894531,0.6103000044822693,28.58869934082031,1.919399976730347
04dfdd04,2008,4194,0.044826,0.028612,0.019552,0.06557,0.27897,0.558417,-0.09210499999999999,4.147362,25.0,43.5,8.0,15.5,23.0,53.0,0.25,24.872501,31.134998,34.98,56.167,67.440002,92.656175,or-south-coast_2008,3877.5,3.9546830654144287,2.8204255104064937,3356.37744140625,0.8217120170593262,100.42359924316406,146.6702880859375,-2.016700029373169,-2.3625500202178955,-2.266200065612793,26.485450744628906,1.6335499286651611
04e732cc,2002,420,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,puget-sound-lowlands_2002,0.0,0.0,1.0,0.0,,165.37130737304688,415.0078125,1.0214999914169312,-1.8342499732971191,-1.7262001037597656,36.80564880371094,1.9490499496459959
04e732cc,2015,24359,0.103083,0.020937,0.074634,0.237448,0.479412,0.026766,-0.576483,2.040156,38.0,27.5,12.0,11.0,17.0,32.0,0.0,9.345,20.129999,24.76,29.01,34.400002,87.598013,hood-canal_2015,3358.0,6.070048332214356,4.102713108062743,2266.28173828125,0.6746754646301271,150.2819061279297,405.9913940429688,-1.5918999910354614,0.05070000141859055,-0.7293999791145325,19.021499633789066,1.8557000160217283
04ed9cec,2014,7091,0.032012,0.033564,0.009731,0.051897000000000006,0.24115100000000006,0.611056,-1.303073,4.072488,26.0,45.5,79.5,81.0,78.5,187.0,0.55,25.02,32.68,37.395,41.869999,48.049999,93.442392,lane-county_2014,4202.0,5.567657947540283,3.8598253726959233,3485.9501953125,0.8046219944953918,,425.4991149902344,,,,,
04fa1126,2008,6465,0.06017,0.010828,0.035112,0.055994,0.090023,0.732096,-0.935783,3.014714,35.0,56.5,10.0,20.0,19.0,34.0,0.0,27.690001,39.110001,45.48,53.09,61.669998,92.900232,or-south-coast_2008,5347.5,7.81547737121582,5.029585838317871,4168.37060546875,0.7927764654159546,106.24099731445312,468.118408203125,0.15915000438690186,-1.1820499897003174,-0.3893499970436096,25.386001586914066,1.7315499782562256
04fc5e62,2008,4448,0.023606,0.020683,0.033498,0.111286,0.154227,0.6330939999999999,-0.281922,2.043333,18.0,16.0,18.0,43.0,42.0,52.5,2.088,23.147499,39.400002,53.650002,64.17950400000001,74.690002,95.571043,or-south-coast_2008,6538.5,15.132018089294435,9.351582527160645,4446.7568359375,0.6777174472808838,85.64330291748047,63.56740188598633,-6.4612998962402335,4.068999767303467,-1.7862999439239502,27.720500946044922,1.4296000003814695
05014879,2008,3113,0.007067,0.003212,0.120463,0.05685800000000001,0.043367,0.735625,-0.610865,1.908925,8.0,4.5,19.0,47.0,42.0,37.0,5.726,25.709999,56.189999,67.589996,75.690002,80.809998,98.972053,or-south-coast_2008,7798.5,20.04784393310547,9.086217880249023,5054.02197265625,0.6475819945335388,280.648681640625,414.02685546875,11.838900566101074,-5.355649948120117,4.750050067901611,48.98984909057617,1.3744499683380127
056f0650,2015,24910,0.201726,0.01947,0.009273,0.053031,0.103011,0.605781,-0.7575270000000001,1.982441,6912.0,8704.0,5248.0,2048.0,2048.0,4096.0,0.0,14.455,34.07,39.290001,44.02,50.07,77.88036899999999,upper-rogue_2015,4616.5,10.64678955078125,9.463461875915527,3311.046875,0.7297415137290955,73.61430358886719,1221.026123046875,0.3759999871253967,-0.4318000078201294,0.16279999911785126,9.495400428771973,1.6902999877929688
0573562c,2002,508,1.0,0.0,0.0,0.0,0.0,0.0,-1.#IND00,-1.#IND00,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,clallam-county_2001-2002,0.0,0.0,1.0,0.0,,260.1409912109375,203.22369384765625,2.0729999542236333,-1.4368000030517578,0.14174999296665192,13.35949993133545,1.5990999937057495
0573562c,2013,12116,0.052493,0.013701,0.019478,0.431,0.452047,0.0293,-1.042283,4.473589,25.0,22.5,9.0,17.5,62.0,88.0,0.12,16.18,19.75,23.09,28.540001,35.779999,93.380654,olympic-peninsula_2013,3002.5,2.981436014175415,3.0146760940551762,2225.661376953125,0.7817879915237427,34.26959991455078,201.2324981689453,6.272249698638916,-3.7912001609802246,2.435400009155273,21.846599578857425,1.473099946975708
058ec659,2013,9437,0.139769,0.045883,0.020451,0.299672,0.450037,0.032637,-0.701016,2.334345,45.0,42.0,8.0,13.0,74.0,80.0,0.0,13.35,19.65,23.940001,29.040001,35.709999,81.43477800000002,tulalip_2013,3109.0,5.60481071472168,4.980916500091553,2150.279296875,0.6758965253829956,179.05770874023438,478.16680908203125,0.7071499824523926,-0.13644999265670776,0.5717500448226929,20.100900650024414,1.852299928665161
058ec659,2016,8451,0.387173,0.086025,0.011833,0.159744,0.285647,0.051237,0.274136,1.412706,46446.5,42594.0,5344.0,5231.0,7195.0,11091.0,0.0,0.0,7.99,22.595001,30.190001,36.240002,52.680156,wa-western_2016,2627.5,6.267355918884277,4.05219316482544,1030.83984375,0.3021109998226166,177.7674560546875,478.1185302734375,1.062449932098389,-0.24549999833106995,0.844700038433075,16.887199401855472,1.85385000705719
058f1896,2009,6716,0.062835,0.023526,0.002978,0.010274,0.329809,0.5687909999999999,-2.109222,6.609646000000001,21.0,22.0,9.5,3.5,4.0,92.0,0.0,27.4,30.629999,33.27,36.509998,40.279999,91.363907,lewis-county_2009,3849.0,2.52120304107666,2.84462308883667,3253.518798828125,0.8399749994277954,153.252197265625,449.0851135253906,-6.521500110626222,0.973900020122528,-0.358599990606308,26.388999938964844,1.4421000480651855
059018fe,2018,10385,0.234858,0.033125,0.16677899999999998,0.489263,0.016273,0.0,-0.12873199999999999,1.570751,46184.0,30084.5,12034.0,13335.0,25368.0,-9999.0,0.0,0.52,10.18,15.03,18.58,22.26,73.20173299999998,yakima-basin_2018,2068.5,6.94920825958252,4.436476707458496,879.1832275390625,0.4197059869766235,338.7761535644531,982.55419921875,0.99399995803833,-1.0288000106811523,1.0016499757766724,5.73859977722168,1.608299970626831
05905258,2008,3982,0.022602,0.015068000000000003,0.0017579999999999998,0.049975,0.303365,0.605726,-1.280369,5.3216209999999995,26.0,23.5,18.0,8.0,14.0,39.0,12.530999999999999,26.280001,31.915001,37.200001,43.097,47.950001,96.233049,or-south-coast_2008,4464.337890625,5.090390205383301,3.63641095161438,3485.568359375,0.7547534704208374,89.46240234375,286.1318359375,2.160199880599976,1.741449952125549,2.8263001441955566,46.35134887695313,1.523400068283081
05936a70,2012,4658,0.111851,0.039502,0.294976,0.444397,0.019536,0.0,0.07953500000000001,2.653177,14.0,34.0,18.0,63.0,102.0,-9999.0,0.0,5.285,9.415,13.157499,17.58,29.780001,84.864749,rogue-river_2012,1856.5,3.18662166595459,2.8438191413879395,1101.4281005859377,0.6105945110321045,167.9542999267578,773.0081176757812,0.7935498952865601,0.6869500279426575,1.4009000062942505,25.0885009765625,1.9344499111175537
0598f24e,2006,1719,0.017452000000000002,0.031995,0.336824,0.577661,0.0,0.0,-0.8830979999999999,3.7571309999999998,20.0,27.0,14.5,17.0,10.0,-9999.0,1.379,8.25,10.97,12.895,15.227,18.51,95.055265,north-puget_2006,1461.4764404296875,2.0931196212768555,2.054159641265869,1010.5109252929688,0.6914329528808594,213.9691467285156,125.36979675292969,-2.1479499340057373,1.288599967956543,-1.0320000648498535,6.353449821472168,1.6839499473571775
