TARGET_ECOREGION,TRAIN_ECOREGION,WEIGHTED,MODEL,METRIC,TARGET,SCORE
Cascades,North Cascades,unweighted,Lasso,mae,BA,121.4962708203536
Cascades,North Cascades,unweighted,Lasso,mape,BA,0.5975987835448731
Cascades,North Cascades,unweighted,Lasso,bias,BA,111.93061509417619
Cascades,North Cascades,unweighted,Lasso,rel_bias,BA,-0.5505485803808182
Cascades,North Cascades,weighted,Lasso,rmse,BA,105.47874248635068
Cascades,North Cascades,weighted,Lasso,nrmse,BA,0.5188140160523047
Cascades,North Cascades,weighted,Lasso,mae,BA,86.19639701242444
Cascades,North Cascades,weighted,Lasso,mape,BA,0.42397072480307313
Cascades,North Cascades,weighted,Lasso,bias,BA,68.12608252625385
Cascades,North Cascades,weighted,Lasso,rel_bias,BA,-0.33508900125473373
Coast Range,North Cascades,unweighted,Lasso,rmse,BA,116.52914386614897
Coast Range,North Cascades,unweighted,Lasso,nrmse,BA,0.5645917752214157
Coast Range,North Cascades,unweighted,Lasso,mae,BA,92.03167228295275
Coast Range,North Cascades,unweighted,Lasso,mape,BA,0.4458998282053115
Coast Range,North Cascades,unweighted,Lasso,bias,BA,70.36159146720358
Coast Range,North Cascades,unweighted,Lasso,rel_bias,BA,-0.34090678534035407
Coast Range,North Cascades,weighted,Lasso,rmse,BA,98.32173308090938
Coast Range,North Cascades,weighted,Lasso,nrmse,BA,0.4763756085495675
Coast Range,North Cascades,weighted,Lasso,mae,BA,73.10069214079601
Coast Range,North Cascades,weighted,Lasso,mape,BA,0.354177917869999
Coast Range,North Cascades,weighted,Lasso,bias,BA,41.0973196732561
Coast Range,North Cascades,weighted,Lasso,rel_bias,BA,-0.19911936105716185
Eastern Cascades,North Cascades,unweighted,Lasso,rmse,BA,89.3468150825561
Eastern Cascades,North Cascades,unweighted,Lasso,nrmse,BA,0.7556676119544886
Eastern Cascades,North Cascades,unweighted,Lasso,mae,BA,75.341576304997
Eastern Cascades,North Cascades,unweighted,Lasso,mape,BA,0.6372156522275353
Eastern Cascades,North Cascades,unweighted,Lasso,bias,BA,67.40229660526967
Eastern Cascades,North Cascades,unweighted,Lasso,rel_bias,BA,-0.5700676903691497
Eastern Cascades,North Cascades,weighted,Lasso,rmse,BA,53.13841352935319
Eastern Cascades,North Cascades,weighted,Lasso,nrmse,BA,0.44942819749840407
Eastern Cascades,North Cascades,weighted,Lasso,mae,BA,41.75019370857179
Eastern Cascades,North Cascades,weighted,Lasso,mape,BA,0.353110171294213
Eastern Cascades,North Cascades,weighted,Lasso,bias,BA,24.29516501617052
Eastern Cascades,North Cascades,weighted,Lasso,rel_bias,BA,-0.20548095992952972
Klamath Mountains,North Cascades,unweighted,Lasso,rmse,BA,200.31644058775356
Klamath Mountains,North Cascades,unweighted,Lasso,nrmse,BA,1.1284803803643981
Klamath Mountains,North Cascades,unweighted,Lasso,mae,BA,188.5670498429759
Klamath Mountains,North Cascades,unweighted,Lasso,mape,BA,1.062290321786015
Klamath Mountains,North Cascades,unweighted,Lasso,bias,BA,184.3187526254517
Klamath Mountains,North Cascades,unweighted,Lasso,rel_bias,BA,-1.0383575879281939
Klamath Mountains,North Cascades,weighted,Lasso,rmse,BA,124.24397846923453
Klamath Mountains,North Cascades,weighted,Lasso,nrmse,BA,0.6999270337949459
Klamath Mountains,North Cascades,weighted,Lasso,mae,BA,111.37611416463605
Klamath Mountains,North Cascades,weighted,Lasso,mape,BA,0.6274360671906876
Klamath Mountains,North Cascades,weighted,Lasso,bias,BA,98.8610352641438
Klamath Mountains,North Cascades,weighted,Lasso,rel_bias,BA,-0.5569325131315238
Northern Rockies,North Cascades,unweighted,Lasso,rmse,BA,75.73601050170497
Northern Rockies,North Cascades,unweighted,Lasso,nrmse,BA,0.832961994519637
Northern Rockies,North Cascades,unweighted,Lasso,mae,BA,58.91018179037422
Northern Rockies,North Cascades,unweighted,Lasso,mape,BA,0.6479076755768625
Northern Rockies,North Cascades,unweighted,Lasso,bias,BA,-52.939770086535944
Northern Rockies,North Cascades,unweighted,Lasso,rel_bias,BA,0.5822437198444628
Northern Rockies,North Cascades,weighted,Lasso,rmse,BA,53.008698132710286
Northern Rockies,North Cascades,weighted,Lasso,nrmse,BA,0.5830018062876143
Northern Rockies,North Cascades,weighted,Lasso,mae,BA,32.17638169978103
Northern Rockies,North Cascades,weighted,Lasso,mape,BA,0.353883217501553
Northern Rockies,North Cascades,weighted,Lasso,bias,BA,-21.67169654677227
Northern Rockies,North Cascades,weighted,Lasso,rel_bias,BA,0.23835028357900345
Puget Lowland,North Cascades,unweighted,Lasso,rmse,BA,82.1067781879935
Puget Lowland,North Cascades,unweighted,Lasso,nrmse,BA,0.46638959749739345
Puget Lowland,North Cascades,unweighted,Lasso,mae,BA,58.056301809837436
Puget Lowland,North Cascades,unweighted,Lasso,mape,BA,0.3297761260499287
Puget Lowland,North Cascades,unweighted,Lasso,bias,BA,25.984238233736402
Puget Lowland,North Cascades,unweighted,Lasso,rel_bias,BA,-0.14759778277210292
Puget Lowland,North Cascades,weighted,Lasso,rmse,BA,82.03485139830165
Puget Lowland,North Cascades,weighted,Lasso,nrmse,BA,0.4659810330982783
Puget Lowland,North Cascades,weighted,Lasso,mae,BA,53.65961594448922
Puget Lowland,North Cascades,weighted,Lasso,mape,BA,0.304801713506701
Puget Lowland,North Cascades,weighted,Lasso,bias,BA,7.730857379663265
Puget Lowland,North Cascades,weighted,Lasso,rel_bias,BA,-0.04391344467755709
Willamette Valley,North Cascades,unweighted,Lasso,rmse,BA,157.98770091628393
Willamette Valley,North Cascades,unweighted,Lasso,nrmse,BA,0.6826237077371592
Willamette Valley,North Cascades,unweighted,Lasso,mae,BA,148.63211588636554
Willamette Valley,North Cascades,unweighted,Lasso,mape,BA,0.642200661486507
Willamette Valley,North Cascades,unweighted,Lasso,bias,BA,125.53680723403687
Willamette Valley,North Cascades,unweighted,Lasso,rel_bias,BA,-0.5424118479766464
Willamette Valley,North Cascades,weighted,Lasso,rmse,BA,100.46021867928357
Willamette Valley,North Cascades,weighted,Lasso,nrmse,BA,0.4340624400330781
Willamette Valley,North Cascades,weighted,Lasso,mae,BA,86.10141666458418
Willamette Valley,North Cascades,weighted,Lasso,mape,BA,0.37202179627985527
Willamette Valley,North Cascades,weighted,Lasso,bias,BA,45.311282371082655
Willamette Valley,North Cascades,weighted,Lasso,rel_bias,BA,-0.19577824979466982
Blue Mountains,Northern Rockies,unweighted,Lasso,rmse,BA,20.812142884342332
Blue Mountains,Northern Rockies,unweighted,Lasso,nrmse,BA,0.3394309017681927
Blue Mountains,Northern Rockies,unweighted,Lasso,mae,BA,15.128045710077602
Blue Mountains,Northern Rockies,unweighted,Lasso,mape,BA,0.24672741417825142
Blue Mountains,Northern Rockies,unweighted,Lasso,bias,BA,-4.546858995538089
Blue Mountains,Northern Rockies,unweighted,Lasso,rel_bias,BA,0.07415596066416695
Blue Mountains,Northern Rockies,weighted,Lasso,rmse,BA,23.589947736992013
Blue Mountains,Northern Rockies,weighted,Lasso,nrmse,BA,0.3847348770152729
Blue Mountains,Northern Rockies,weighted,Lasso,mae,BA,16.49852773398206
Blue Mountains,Northern Rockies,weighted,Lasso,mape,BA,0.2690789784460982
Blue Mountains,Northern Rockies,weighted,Lasso,bias,BA,-11.548526018649886
Blue Mountains,Northern Rockies,weighted,Lasso,rel_bias,BA,0.18834805346031225
Cascades,Northern Rockies,unweighted,Lasso,rmse,BA,78.55818338482085
Cascades,Northern Rockies,unweighted,Lasso,nrmse,BA,0.386400952978051
Cascades,Northern Rockies,unweighted,Lasso,mae,BA,58.8590852290688
Cascades,Northern Rockies,unweighted,Lasso,mape,BA,0.289507797201978
Cascades,Northern Rockies,unweighted,Lasso,bias,BA,-9.63615722127251
Cascades,Northern Rockies,unweighted,Lasso,rel_bias,BA,0.047396976010846394
Cascades,Northern Rockies,weighted,Lasso,rmse,BA,91.75516220011039
Cascades,Northern Rockies,weighted,Lasso,nrmse,BA,0.45131239785808025
Cascades,Northern Rockies,weighted,Lasso,mae,BA,66.22418103257873
Cascades,Northern Rockies,weighted,Lasso,mape,BA,0.32573419545396154
Cascades,Northern Rockies,weighted,Lasso,bias,BA,-44.291422601481685
Cascades,Northern Rockies,weighted,Lasso,rel_bias,BA,0.21785442540252214
Coast Range,Northern Rockies,unweighted,Lasso,rmse,BA,87.4176000767518
Coast Range,Northern Rockies,unweighted,Lasso,nrmse,BA,0.42354432870133246
Coast Range,Northern Rockies,unweighted,Lasso,mae,BA,61.15456458895557
Coast Range,Northern Rockies,unweighted,Lasso,mape,BA,0.2962981022484037
Coast Range,Northern Rockies,unweighted,Lasso,bias,BA,7.182507301673357
Coast Range,Northern Rockies,unweighted,Lasso,rel_bias,BA,-0.034799745483846706
Coast Range,Northern Rockies,weighted,Lasso,rmse,BA,100.0977103539695
Coast Range,Northern Rockies,weighted,Lasso,nrmse,BA,0.48498034147802405
Coast Range,Northern Rockies,weighted,Lasso,mae,BA,65.20063443998384
Coast Range,Northern Rockies,weighted,Lasso,mape,BA,0.31590159099012005
Coast Range,Northern Rockies,weighted,Lasso,bias,BA,-44.90664563081743
Coast Range,Northern Rockies,weighted,Lasso,rel_bias,BA,0.21757580923331066
Eastern Cascades,Northern Rockies,unweighted,Lasso,rmse,BA,49.76313242221802
Eastern Cascades,Northern Rockies,unweighted,Lasso,nrmse,BA,0.4208811182147475
Eastern Cascades,Northern Rockies,unweighted,Lasso,mae,BA,34.457491359684134
Eastern Cascades,Northern Rockies,unweighted,Lasso,mape,BA,0.2914307598503153
Eastern Cascades,Northern Rockies,unweighted,Lasso,bias,BA,-1.760951639323135
Eastern Cascades,Northern Rockies,unweighted,Lasso,rel_bias,BA,0.014893582035633832
Eastern Cascades,Northern Rockies,weighted,Lasso,rmse,BA,52.42284662421336
Eastern Cascades,Northern Rockies,weighted,Lasso,nrmse,BA,0.4433761548609464
Eastern Cascades,Northern Rockies,weighted,Lasso,mae,BA,33.73660477891339
Eastern Cascades,Northern Rockies,weighted,Lasso,mape,BA,0.2853337250485966
Eastern Cascades,Northern Rockies,weighted,Lasso,bias,BA,-8.619676805859621
Eastern Cascades,Northern Rockies,weighted,Lasso,rel_bias,BA,0.07290254925914129
Klamath Mountains,Northern Rockies,unweighted,Lasso,rmse,BA,74.92509916329799
Klamath Mountains,Northern Rockies,unweighted,Lasso,nrmse,BA,0.4220896904645172
Klamath Mountains,Northern Rockies,unweighted,Lasso,mae,BA,54.14284234846754
Klamath Mountains,Northern Rockies,unweighted,Lasso,mape,BA,0.30501308403911215
Klamath Mountains,Northern Rockies,unweighted,Lasso,bias,BA,-4.902655622886347
Klamath Mountains,Northern Rockies,unweighted,Lasso,rel_bias,BA,0.027619054461417356
Klamath Mountains,Northern Rockies,weighted,Lasso,rmse,BA,102.80812516983478
Klamath Mountains,Northern Rockies,weighted,Lasso,nrmse,BA,0.5791683990380296
Klamath Mountains,Northern Rockies,weighted,Lasso,mae,BA,77.3348704559302
Klamath Mountains,Northern Rockies,weighted,Lasso,mape,BA,0.43566510952109494
Klamath Mountains,Northern Rockies,weighted,Lasso,bias,BA,-71.46550038803166
Klamath Mountains,Northern Rockies,weighted,Lasso,rel_bias,BA,0.40260008027393246
North Cascades,Northern Rockies,unweighted,Lasso,rmse,BA,69.46411488580517
North Cascades,Northern Rockies,unweighted,Lasso,nrmse,BA,0.40852977802616475
North Cascades,Northern Rockies,unweighted,Lasso,mae,BA,51.67996947011359
North Cascades,Northern Rockies,unweighted,Lasso,mape,BA,0.30393832111346497
North Cascades,Northern Rockies,unweighted,Lasso,bias,BA,-6.519276286838813
North Cascades,Northern Rockies,unweighted,Lasso,rel_bias,BA,0.038340926084379466
North Cascades,Northern Rockies,weighted,Lasso,rmse,BA,75.98612617992983
North Cascades,Northern Rockies,weighted,Lasso,nrmse,BA,0.4468867891340304
North Cascades,Northern Rockies,weighted,Lasso,mae,BA,53.54186043914617
North Cascades,Northern Rockies,weighted,Lasso,mape,BA,0.3148884052761761
North Cascades,Northern Rockies,weighted,Lasso,bias,BA,-30.69762926162068
North Cascades,Northern Rockies,weighted,Lasso,rel_bias,BA,0.18053775951505138
Puget Lowland,Northern Rockies,unweighted,Lasso,rmse,BA,94.33983639734913
Puget Lowland,Northern Rockies,unweighted,Lasso,nrmse,BA,0.53587680939798
Puget Lowland,Northern Rockies,unweighted,Lasso,mae,BA,57.005061752168025
Puget Lowland,Northern Rockies,unweighted,Lasso,mape,BA,0.32380478679889874
Puget Lowland,Northern Rockies,unweighted,Lasso,bias,BA,20.413788965891506
Puget Lowland,Northern Rockies,unweighted,Lasso,rel_bias,BA,-0.11595606391228608
Puget Lowland,Northern Rockies,weighted,Lasso,rmse,BA,90.72766043922282
Puget Lowland,Northern Rockies,weighted,Lasso,nrmse,BA,0.5153586338176033
Puget Lowland,Northern Rockies,weighted,Lasso,mae,BA,51.261962412214096
Puget Lowland,Northern Rockies,weighted,Lasso,mape,BA,0.29118236696145416
Puget Lowland,Northern Rockies,weighted,Lasso,bias,BA,-17.65510377518883
Puget Lowland,Northern Rockies,weighted,Lasso,rel_bias,BA,0.1002859559856547
Willamette Valley,Northern Rockies,unweighted,Lasso,rmse,BA,100.04705316209686
Willamette Valley,Northern Rockies,unweighted,Lasso,nrmse,BA,0.4322772594423397
Willamette Valley,Northern Rockies,unweighted,Lasso,mae,BA,63.11089643281132
Willamette Valley,Northern Rockies,unweighted,Lasso,mape,BA,0.27268574624305536
Willamette Valley,Northern Rockies,unweighted,Lasso,bias,BA,-5.198693794678306
Willamette Valley,Northern Rockies,unweighted,Lasso,rel_bias,BA,0.022462201886170333
Willamette Valley,Northern Rockies,weighted,Lasso,rmse,BA,136.9463637883608
Willamette Valley,Northern Rockies,weighted,Lasso,nrmse,BA,0.5917095702270412
Willamette Valley,Northern Rockies,weighted,Lasso,mae,BA,96.79534887552195
Willamette Valley,Northern Rockies,weighted,Lasso,mape,BA,0.41822749212695376
Willamette Valley,Northern Rockies,weighted,Lasso,bias,BA,-96.61958568691722
Willamette Valley,Northern Rockies,weighted,Lasso,rel_bias,BA,0.41746806516654344
Blue Mountains,Puget Lowland,unweighted,Lasso,rmse,BA,48.075804196943174
Blue Mountains,Puget Lowland,unweighted,Lasso,nrmse,BA,0.7840813731908581
Blue Mountains,Puget Lowland,unweighted,Lasso,mae,BA,43.720127334185015
Blue Mountains,Puget Lowland,unweighted,Lasso,mape,BA,0.7130434539552977
Blue Mountains,Puget Lowland,unweighted,Lasso,bias,BA,37.303585548419925
Blue Mountains,Puget Lowland,unweighted,Lasso,rel_bias,BA,-0.6083943278812068
Blue Mountains,Puget Lowland,weighted,Lasso,rmse,BA,44.65727073314378
Blue Mountains,Puget Lowland,weighted,Lasso,nrmse,BA,0.7283275806674009
Blue Mountains,Puget Lowland,weighted,Lasso,mae,BA,31.302249453840286
Blue Mountains,Puget Lowland,weighted,Lasso,mape,BA,0.5105169044117714
Blue Mountains,Puget Lowland,weighted,Lasso,bias,BA,-28.55298604422575
Blue Mountains,Puget Lowland,weighted,Lasso,rel_bias,BA,0.46567841932594095
Cascades,Puget Lowland,unweighted,Lasso,rmse,BA,104.88731681940747
Cascades,Puget Lowland,unweighted,Lasso,nrmse,BA,0.5159049945923369
Cascades,Puget Lowland,unweighted,Lasso,mae,BA,77.5477716631688
Cascades,Puget Lowland,unweighted,Lasso,mape,BA,0.38143108179055124
Cascades,Puget Lowland,unweighted,Lasso,bias,BA,-44.098353809120084
Cascades,Puget Lowland,unweighted,Lasso,rel_bias,BA,0.21690478575780936
Cascades,Puget Lowland,weighted,Lasso,rmse,BA,108.1214580241792
Cascades,Puget Lowland,weighted,Lasso,nrmse,BA,0.531812633869938
Cascades,Puget Lowland,weighted,Lasso,mae,BA,78.08989948184711
Cascades,Puget Lowland,weighted,Lasso,mape,BA,0.38409762392209557
Cascades,Puget Lowland,weighted,Lasso,bias,BA,-56.863631298191116
Cascades,Puget Lowland,weighted,Lasso,rel_bias,BA,0.27969283881962925
Coast Range,Puget Lowland,unweighted,Lasso,rmse,BA,108.77396269685762
Coast Range,Puget Lowland,unweighted,Lasso,nrmse,BA,0.5270173851738644
Coast Range,Puget Lowland,unweighted,Lasso,mae,BA,73.03408168884776
Coast Range,Puget Lowland,unweighted,Lasso,mape,BA,0.35385518561550855
Coast Range,Puget Lowland,unweighted,Lasso,bias,BA,-29.027825908585505
Coast Range,Puget Lowland,unweighted,Lasso,rel_bias,BA,0.14064182758753938
Coast Range,Puget Lowland,weighted,Lasso,rmse,BA,109.71890778629616
Coast Range,Puget Lowland,weighted,Lasso,nrmse,BA,0.5315957095984022
Coast Range,Puget Lowland,weighted,Lasso,mae,BA,73.04712180610896
Coast Range,Puget Lowland,weighted,Lasso,mape,BA,0.3539183658870641
Coast Range,Puget Lowland,weighted,Lasso,bias,BA,-36.63235042947529
Coast Range,Puget Lowland,weighted,Lasso,rel_bias,BA,0.1774862757360267
Eastern Cascades,Puget Lowland,unweighted,Lasso,rmse,BA,69.50744336236112
Eastern Cascades,Puget Lowland,unweighted,Lasso,nrmse,BA,0.5878723678081288
Eastern Cascades,Puget Lowland,unweighted,Lasso,mae,BA,57.5030730869474
Eastern Cascades,Puget Lowland,unweighted,Lasso,mape,BA,0.48634313242735483
Eastern Cascades,Puget Lowland,unweighted,Lasso,bias,BA,17.535834511106724
Eastern Cascades,Puget Lowland,unweighted,Lasso,rel_bias,BA,-0.1483126418820079
Eastern Cascades,Puget Lowland,weighted,Lasso,rmse,BA,96.10178603871996
Eastern Cascades,Puget Lowland,weighted,Lasso,nrmse,BA,0.8127990582914366
Eastern Cascades,Puget Lowland,weighted,Lasso,mae,BA,65.01468885946106
Eastern Cascades,Puget Lowland,weighted,Lasso,mape,BA,0.5498740456164842
Eastern Cascades,Puget Lowland,weighted,Lasso,bias,BA,-58.188486342681294
Eastern Cascades,Puget Lowland,weighted,Lasso,rel_bias,BA,0.49214014486348706
Klamath Mountains,Puget Lowland,unweighted,Lasso,rmse,BA,100.01373438586509
Klamath Mountains,Puget Lowland,unweighted,Lasso,nrmse,BA,0.5634262304694969
Klamath Mountains,Puget Lowland,unweighted,Lasso,mae,BA,71.9111150911976
Klamath Mountains,Puget Lowland,unweighted,Lasso,mape,BA,0.4051104456151356
Klamath Mountains,Puget Lowland,unweighted,Lasso,bias,BA,-41.507572809107636
Klamath Mountains,Puget Lowland,unweighted,Lasso,rel_bias,BA,0.2338324373885083
Klamath Mountains,Puget Lowland,weighted,Lasso,rmse,BA,105.31419797255904
Klamath Mountains,Puget Lowland,weighted,Lasso,nrmse,BA,0.5932863315519126
Klamath Mountains,Puget Lowland,weighted,Lasso,mae,BA,71.78381555474496
Klamath Mountains,Puget Lowland,weighted,Lasso,mape,BA,0.4043933051303367
Klamath Mountains,Puget Lowland,weighted,Lasso,bias,BA,-53.31055501937874
Klamath Mountains,Puget Lowland,weighted,Lasso,rel_bias,BA,0.3003244028757148
North Cascades,Puget Lowland,unweighted,Lasso,rmse,BA,90.8771438399022
North Cascades,Puget Lowland,unweighted,Lasso,nrmse,BA,0.5344632903132795
North Cascades,Puget Lowland,unweighted,Lasso,mae,BA,74.16891678564707
North Cascades,Puget Lowland,unweighted,Lasso,mape,BA,0.43619948459277436
North Cascades,Puget Lowland,unweighted,Lasso,bias,BA,-0.35056656253559104
North Cascades,Puget Lowland,unweighted,Lasso,rel_bias,BA,0.0020617390750821566
North Cascades,Puget Lowland,weighted,Lasso,rmse,BA,96.66490322197679
North Cascades,Puget Lowland,weighted,Lasso,nrmse,BA,0.5685020462884306
North Cascades,Puget Lowland,weighted,Lasso,mae,BA,68.46202157958822
North Cascades,Puget Lowland,weighted,Lasso,mape,BA,0.4026363040126641
North Cascades,Puget Lowland,weighted,Lasso,bias,BA,-45.09806266413019
North Cascades,Puget Lowland,weighted,Lasso,rel_bias,BA,0.26522905474106967
Northern Rockies,Puget Lowland,unweighted,Lasso,rmse,BA,80.60725220546226
Northern Rockies,Puget Lowland,unweighted,Lasso,nrmse,BA,0.8865370267727232
Northern Rockies,Puget Lowland,unweighted,Lasso,mae,BA,70.26009920762661
Northern Rockies,Puget Lowland,unweighted,Lasso,mape,BA,0.7727366675831802
Northern Rockies,Puget Lowland,unweighted,Lasso,bias,BA,57.31339765415507
Northern Rockies,Puget Lowland,unweighted,Lasso,rel_bias,BA,-0.6303458778255474
Northern Rockies,Puget Lowland,weighted,Lasso,rmse,BA,65.84303532794166
Northern Rockies,Puget Lowland,weighted,Lasso,nrmse,BA,0.7241567870907928
Northern Rockies,Puget Lowland,weighted,Lasso,mae,BA,43.654367439095395
Northern Rockies,Puget Lowland,weighted,Lasso,mape,BA,0.4801207342541949
Northern Rockies,Puget Lowland,weighted,Lasso,bias,BA,-34.15711932993129
Northern Rockies,Puget Lowland,weighted,Lasso,rel_bias,BA,0.37566782374237045
Willamette Valley,Puget Lowland,unweighted,Lasso,rmse,BA,134.2212343719128
Willamette Valley,Puget Lowland,unweighted,Lasso,nrmse,BA,0.579934995778964
